afl_player_id,name,full_name,display_name,team_name,team_key,position,number,headshot_url,photo_url
1009386,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009386_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009386_450.png
294469,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/294469_450.png,https://fantasy.afl.com.au/assets/media/players/afl/294469_450.png
1006127,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1006127_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1006127_450.png
1004530,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1004530_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1004530_450.png
1004985,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1004985_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1004985_450.png
1009241,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009241_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009241_450.png
1020594,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1020594_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1020594_450.png
1009410,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009410_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009410_450.png
1011985,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1011985_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1011985_450.png
1021103,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1021103_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1021103_450.png
1012386,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1012386_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1012386_450.png
1005326,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1005326_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1005326_450.png
1002947,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1002947_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1002947_450.png
1028566,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028566_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028566_450.png
290307,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/290307_450.png,https://fantasy.afl.com.au/assets/media/players/afl/290307_450.png
1017118,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017118_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017118_450.png
1017087,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017087_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017087_450.png
1024279,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1024279_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1024279_450.png
298421,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/298421_450.png,https://fantasy.afl.com.au/assets/media/players/afl/298421_450.png
1018018,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1018018_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1018018_450.png
1013532,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1013532_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1013532_450.png
1024188,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1024188_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1024188_450.png
297456,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/297456_450.png,https://fantasy.afl.com.au/assets/media/players/afl/297456_450.png
998180,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/998180_450.png,https://fantasy.afl.com.au/assets/media/players/afl/998180_450.png
1000998,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1000998_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1000998_450.png
1001438,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1001438_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1001438_450.png
991930,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/991930_450.png,https://fantasy.afl.com.au/assets/media/players/afl/991930_450.png
291849,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/291849_450.png,https://fantasy.afl.com.au/assets/media/players/afl/291849_450.png
281007,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/281007_450.png,https://fantasy.afl.com.au/assets/media/players/afl/281007_450.png
997501,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/997501_450.png,https://fantasy.afl.com.au/assets/media/players/afl/997501_450.png
1002795,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1002795_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1002795_450.png
1017077,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017077_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017077_450.png
1028539,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028539_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028539_450.png
1029030,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029030_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029030_450.png
1032119,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032119_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032119_450.png
1008312,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1008312_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1008312_450.png
999824,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/999824_450.png,https://fantasy.afl.com.au/assets/media/players/afl/999824_450.png
1028531,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028531_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028531_450.png
1028546,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028546_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028546_450.png
1020650,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1020650_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1020650_450.png
1028485,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028485_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028485_450.png
1032619,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032619_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032619_450.png
1021353,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1021353_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1021353_450.png
290314,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/290314_450.png,https://fantasy.afl.com.au/assets/media/players/afl/290314_450.png
1013233,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1013233_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1013233_450.png
1020670,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1020670_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1020670_450.png
297504,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/297504_450.png,https://fantasy.afl.com.au/assets/media/players/afl/297504_450.png
1008239,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1008239_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1008239_450.png
996232,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/996232_450.png,https://fantasy.afl.com.au/assets/media/players/afl/996232_450.png
1029456,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029456_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029456_450.png
1032112,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032112_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032112_450.png
1029148,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029148_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029148_450.png
1022452,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1022452_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1022452_450.png
1027282,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027282_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027282_450.png
1028515,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028515_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028515_450.png
1028554,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028554_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028554_450.png
1029265,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029265_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029265_450.png
1028495,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028495_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028495_450.png
1029281,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029281_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029281_450.png
1015777,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1015777_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1015777_450.png
1012828,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1012828_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1012828_450.png
999321,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/999321_450.png,https://fantasy.afl.com.au/assets/media/players/afl/999321_450.png
997033,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/997033_450.png,https://fantasy.afl.com.au/assets/media/players/afl/997033_450.png
1027790,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027790_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027790_450.png
1007099,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1007099_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1007099_450.png
1015781,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1015781_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1015781_450.png
1017122,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017122_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017122_450.png
1015919,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1015919_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1015919_450.png
1028519,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028519_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028519_450.png
1032023,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032023_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032023_450.png
1024187,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1024187_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1024187_450.png
1028520,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028520_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028520_450.png
1028560,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028560_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028560_450.png
1004757,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1004757_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1004757_450.png
1023640,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1023640_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1023640_450.png
1000937,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1000937_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1000937_450.png
993917,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/993917_450.png,https://fantasy.afl.com.au/assets/media/players/afl/993917_450.png
999326,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/999326_450.png,https://fantasy.afl.com.au/assets/media/players/afl/999326_450.png
1023681,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1023681_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1023681_450.png
1028489,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028489_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028489_450.png
1032081,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1032081_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1032081_450.png
296190,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/296190_450.png,https://fantasy.afl.com.au/assets/media/players/afl/296190_450.png
1020855,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1020855_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1020855_450.png
1028514,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028514_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028514_450.png
1028513,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028513_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028513_450.png
1012826,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1012826_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1012826_450.png
1018987,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1018987_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1018987_450.png
1011755,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1011755_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1011755_450.png
1027726,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1027726_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1027726_450.png
1031989,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1031989_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1031989_450.png
298281,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/298281_450.png,https://fantasy.afl.com.au/assets/media/players/afl/298281_450.png
1017095,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017095_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017095_450.png
1008478,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1008478_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1008478_450.png
1008543,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1008543_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1008543_450.png
1017751,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017751_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017751_450.png
1009708,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009708_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009708_450.png
1002245,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1002245_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1002245_450.png
1028491,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028491_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028491_450.png
1028572,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028572_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028572_450.png
1022607,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1022607_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1022607_450.png
1028496,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028496_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028496_450.png
1028671,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028671_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028671_450.png
1022915,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1022915_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1022915_450.png
1006135,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1006135_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1006135_450.png
992374,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/992374_450.png,https://fantasy.afl.com.au/assets/media/players/afl/992374_450.png
1012218,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1012218_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1012218_450.png
1015330,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1015330_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1015330_450.png
1022371,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1022371_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1022371_450.png
1022601,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1022601_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1022601_450.png
1028563,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028563_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028563_450.png
1003203,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1003203_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1003203_450.png
296225,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/296225_450.png,https://fantasy.afl.com.au/assets/media/players/afl/296225_450.png
298111,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/298111_450.png,https://fantasy.afl.com.au/assets/media/players/afl/298111_450.png
1028538,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028538_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028538_450.png
1029301,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029301_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029301_450.png
1038801,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1038801_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1038801_450.png
1021015,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1021015_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1021015_450.png
1017720,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017720_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017720_450.png
1005986,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1005986_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1005986_450.png
